SMILES,Clint,logP,Fup
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,0.6610096162516416,0.46840659340659335,0.35934291581108835
c1ccc2ncccc2c1,0.7403314854908267,0.48489010989010983,0.19876796714579056
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,0.6045995652140402,0.6098901098901098,0.07627310061601644
Cc1ccc(C(C)(C)C)c(O)c1,0.7292131836458402,0.6648351648351647,0.016837782340862424
Cc1cccc(C)c1N,0.5103009671967402,0.45879120879120877,0.432340862422998
Clc1cccc(Cl)c1Cl,0.4720621107086183,0.7664835164835164,0.005821355236139631
CN1CCCC1=O,0.06808064939279736,0.14285714285714285,0.9014373716632444
CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0.4288896031009585,0.5439560439560439,0.1540041067761807
c1ccc2c(c1)Cc1ccccc1-2,0.5566827727625232,0.7802197802197801,0.005821355236139631
COP(=S)(OC)SCn1nnc2ccccc2c1=O,0.7135566595292707,0.5837912087912087,0.2091375770020534
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.27894184206400696,0.2747252747252747,0.7196098562628338
O=NN(c1ccccc1)c1ccccc1,0.49828771580266523,0.635989010989011,0.03457905544147844
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,0.7542568592721568,0.8640109890109888,0.006303901437371666
C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,0.47151515896753954,0.7142857142857142,0.019435318275154004
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.7556906364199679,0.8392857142857142,0.018480492813141687
CCOC(=O)c1ccccc1C(=O)OCC,0.7556906364199679,0.5412087912087912,0.18480492813141686
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.311838920114075,0.5068681318681318,0.007186858316221767
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0.24416165463283004,0.559065934065934,0.4517453798767968
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,0.32601552645159654,0.7967032967032965,0.009722792607802877
c1cc2c3c(cccc3c1)CC2,0.4169207262748657,0.7445054945054945,0.036273100616016435
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,0.6166132538530588,0.7472527472527473,0.06344969199178646
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,0.5861167678581006,0.3571428571428571,0.013398357289527723
CC1(C)CON(Cc2ccccc2Cl)C1=O,0.3487219032834855,0.5494505494505494,0.16776180698151952
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.31272209195208855,0.40521978021978017,0.2869609856262834
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,0.3188288937476228,0.4615384615384615,0.1450718685831622
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.1101385215370796,0.23626373626373626,0.9374743326488708
FCC(F)(F)F,0.03646648091880334,0.32005494505494503,0.8698151950718687
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,0.6362886544372099,0.6923076923076923,0.23921971252566737
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,0.6028632233177242,0.7417582417582416,0.031827515400410684
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,0.5255744238491928,0.6277472527472527,0.02761806981519508
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,0.5476502907803104,0.8804945054945055,0.006776180698151951
COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC,0.46019063875814836,0.6771978021978022,0.5852156057494867
CCC(C)=O,0.7843808260499118,0.24587912087912087,0.8874743326488707
CC(Cl)CCl,0.8031439523787228,0.47939560439560436,0.5483572895277209
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.45471461015953457,0.3434065934065934,0.5852156057494867
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,0.9455867069856867,0.5920329670329669,0.002156057494866529
COC(=O)C=C(C)OP(=O)(OC)OC,0.41236688043953873,0.22390109890109888,0.6817248459958933
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0.727700837501694,0.7239010989010988,0.008449691991786449
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.28379218680844176,0.44368131868131866,0.6057494866529775
CC(C)(C)c1ccc(N)cc1,0.537790987597239,0.5769230769230769,0.14887063655030802
Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1,0.5420904819635947,0.42994505494505486,0.9753593429158112
CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,0.1677694671299341,0.49450549450549447,0.3901437371663245
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,0.47543377769674555,0.6456043956043955,0.14763860369609855
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,0.34867493636850416,0.706043956043956,0.18480492813141686
FC(F)(Cl)C(F)(Cl)Cl,0.07953719339087979,0.6401098901098901,0.36160164271047235
FC(F)(Cl)Cl,0.07953719339087979,0.5027472527472527,0.7833675564681726
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,0.6192629000009452,0.7939560439560438,0.030800821355236145
FC(F)(F)Br,0.4230162772187446,0.4615384615384615,0.8501026694045175
C[As](C)(=O)O,0.06524147727748789,0.30769230769230765,0.9197125256673513
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.3108321046222371,0.5082417582417582,0.07801848049281315
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,0.5539469815705897,0.8076923076923075,0.045913757700205345
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.7908508321794556,0.6565934065934065,0.046201232032854214
CCCCCCCCN(C)C,0.7253600262813253,0.5728021978021978,0.5674537987679672
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0.663558316194149,0.5879120879120878,0.03870636550308009
CC(Cl)(Cl)Cl,0.04264102676645011,0.5480769230769231,0.6733059548254621
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0.3469274651331612,0.37362637362637363,0.780287474332649
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,0.8225736818140214,0.4546703296703296,0.07186858316221767
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,0.2759452112985191,0.43681318681318676,0.08412731006160165
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.4808803410685649,0.804945054945055,0.030800821355236145
CNC(=O)C=C(C)OP(=O)(OC)OC,0.2520526060203074,0.17857142857142855,0.9117043121149899
CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,0.3469274651331612,0.24038461538461536,0.6262833675564683
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,0.6826738917374552,0.6456043956043955,0.018018480492813148
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0.6045995652140402,0.7692307692307692,0.012700205338809037
ClC(Cl)Cl,0.7699530840764456,0.4766483516483516,0.5720739219712527
CC(C)O,0.21487617278279741,0.2129120879120879,0.935728952772074
CO,0.18980971978912922,0.10027472527472528,0.9598562628336756
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.27213819145090645,0.2815934065934066,0.6355236139630391
CCOc1cc2ccccc2oc1=O,0.677448457531917,0.456043956043956,0.21560574948665298
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.23718335637892413,0.5274725274725274,0.030800821355236145
CCO,0.6357360031258997,0.16346153846153846,0.9484599589322383
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,0.002299901055343813,0.7156593406593406,0.007186858316221767
CCOC(C)(C)C,0.3482045126824081,0.40934065934065933,0.7726899383983573
CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.8188858968120862,0.6401098901098901,0.000410677618069814
Oc1ccc2c(c1)-c1ccccc1C2,0.6402588962871945,0.6442307692307692,0.015277207392197125
CNC(=O)Oc1cccc2ccccc12,0.6850206754771759,0.5302197802197801,0.70041067761807
Nc1cc(Cl)cc(Cl)c1,0.868694028722965,0.6043956043956042,0.04332648870636551
CC(CS)C(=O)N1CCCC1C(=O)O,0.8029199507233149,0.25274725274725274,0.7392197125256674
CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,0.4554184605412657,0.47527472527472525,0.4825462012320329
CC(C)c1cccc(O)c1,0.6351020717192046,0.6195054945054944,0.13347022587268995
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.4563842707694682,0.4162087912087912,0.1437371663244353
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],0.7230767142236473,0.49450549450549447,0.12422997946611912
CNC(=O)CSP(=S)(OC)OC,0.376437625209218,0.3131868131868132,0.9803901437371665
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.35930808425229155,0.5137362637362637,0.030800821355236145
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.6102558412450589,0.7170329670329669,0.041889117043121156
CC(C)(c1ccccc1)c1ccc(O)cc1,0.6846124480249032,0.7129120879120878,0.01344969199178645
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,0.43842385710608595,0.6249999999999999,0.13121149897330597
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,0.7231686706802699,0.872252747252747,0.1437371663244353
CC1=NC(=O)N(C(C)(C)C)C(=O)C1Cl,0.30801536245305594,0.4656593406593406,0.0953798767967146
O=C(CCl)Nc1ccccc1,0.7415663599780778,0.42994505494505486,0.40143737166324445
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.17563037611168333,0.2032967032967033,0.6160164271047228
CC(C)(C)c1cccc(O)c1,0.7468107449672251,0.6593406593406592,0.10882956878850104
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,0.564498993115756,0.6675824175824174,0.023511293634496923
CCNC(=O)NC(=O)C(C#N)=NOC,0.7143839735847599,0.28708791208791207,0.4383983572895278
CCc1cccc(CC)c1N,0.6019879846397602,0.5824175824175823,0.08174537987679673
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0.5033845371017484,0.6497252747252746,0.04106776180698153
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.7186944688941488,0.7376373626373627,0.013459958932238192
Cc1cccc(C)c1O,0.6399510160208701,0.5302197802197801,0.20390143737166327
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0.2644017594218303,0.3942307692307692,0.646817248459959
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,0.35749499416769326,0.17719780219780218,0.23100616016427106
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.1677694671299341,0.36263736263736257,0.3388090349075976
c1ccc2cc3c(ccc4ccccc43)cc2c1,0.6216108887737615,0.9752747252747251,0.0012422997946611898
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.46459692373485556,0.732142857142857,0.030800821355236145
ClC(Cl)(Cl)Cl,0.39853439410316743,0.5947802197802197,0.6165297741273101
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0.49891752969612596,0.9285714285714284,0.003942505133470227
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,0.5987374749607655,0.6868131868131868,0.1704312114989733
CN1CSC(=S)N(C)C1,0.5610159622038429,0.29258241758241754,0.9049281314168379
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.5774968291098707,0.9052197802197801,0.04106776180698153
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,0.7820375670076216,0.6304945054945055,0.07186858316221767
Cc1cc(C)nc(Nc2ccccc2)n1,0.7608291587925256,0.596153846153846,0.00690965092402464
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.42343031721029534,0.7953296703296702,0.1728952772073922
O=[N+]([O-])c1ccccc1[N+](=O)[O-],0.666067326589257,0.43818681318681313,0.061078028747433274
Cc1cc(C)c(O)c(C)c1,0.9711826592912343,0.581043956043956,0.10164271047227927
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.7089540065997274,0.27609890109890106,0.7043121149897331
CC1=C(C(=O)Nc2ccccc2)SCCO1,0.6674373041080187,0.49999999999999994,0.16940451745379875
O=C(Nc1ccccc1)Nc1cnns1,0.4191806046989246,0.44917582417582413,0.018860369609856265
CCCC1=NC(=S)NC(=O)C1,0.23708949191955872,0.15247252747252746,0.4759753593429159
CNC(=NC#N)NCCSCc1nc[nH]c1C,0.4345563388754413,0.26098901098901095,0.7905544147843944
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,0.4578460744655078,0.46016483516483514,0.6190965092402465
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.4474762010565159,0.7774725274725274,0.0
CC(=O)Oc1ccccc1C(=O)O,0.5034384748450055,0.36950549450549447,0.535934291581109
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.9645393120054302,0.9244505494505495,0.4517453798767968
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.6222140820717839,0.6318681318681318,0.5991786447638605
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.44493760237603497,0.42857142857142855,0.24640657084188913
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,0.5569409178258994,0.47252747252747246,0.13039014373716634
CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,0.5434985234798053,0.6648351648351647,0.020944558521560575
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0.5947074691585094,0.651098901098901,0.04650924024640658
CN(C)C(=O)C1(N2CCCCC2)CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)c3ccccc3)CCO2)CC1,0.5752102476405258,0.7678571428571428,0.0027720739219712527
O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1,0.48678792500807655,0.8942307692307692,0.00431211498973306
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,0.5291385099774062,0.5233516483516483,0.46201232032854217
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,0.6251966337456817,0.6126373626373626,0.014640657084188912
CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,0.6969722929837174,0.927197802197802,0.0658110882956879
Cc1ncc([N+](=O)[O-])n1CCO,0.3469274651331612,0.2032967032967033,0.9753593429158112
COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,0.7260839047514128,0.5892857142857142,0.052156057494866535
O=CN1CCOCC1,0.11304377453387579,0.06043956043956045,0.9679671457905545
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.30241759648064803,0.6057692307692307,0.0030800821355236128
CCCCOc1ccc(N)cc1,0.6914714183953329,0.4065934065934066,0.15913757700205342
FC(C(F)(F)F)C(F)(F)F,0.4230162772187446,0.46016483516483514,0.460164271047228
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,0.5862243398229584,0.5865384615384615,0.10698151950718687
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,0.0,0.8447802197802197,0.010266940451745381
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,0.4045895967539357,0.6744505494505494,0.04969199178644765
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,0.6321372521055056,0.7307692307692306,0.05686858316221767
COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,0.24416165463283004,0.846153846153846,0.0
O=C(C=Cc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,0.6622219221245753,0.5879120879120878,0.22587268993839837
CCCCCCOc1ccc(N)cc1,0.8555011132494511,0.7046703296703296,0.015605749486652979
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.5565535449674256,0.6016483516483515,0.010266940451745381
CCOP(=S)(OCC)OP(=S)(OCC)OCC,0.8943027880404615,0.7541208791208791,0.010882956878850105
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.48618881317480717,0.5673076923076923,0.04106776180698153
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.3250937552535256,0.5659340659340659,0.6057494866529775
CN1CCN(c2ccccc2C=C2SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,0.6443587053501353,0.8502747252747251,0.023511293634496923
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,0.9807536631675426,0.5274725274725274,0.04117043121149898
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,0.5248835224157213,0.6181318681318682,0.2224845995893224
COC(=O)NS(=O)(=O)c1ccc(N)cc1,0.27660779916919237,0.16895604395604394,0.457905544147844
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0.702813938094295,0.7293956043956042,0.029568788501026698
CCCCCc1ccc(N)cc1,0.6210054288046107,0.6717032967032966,0.013757700205338811
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.7155929465770242,0.6456043956043955,0.09763860369609857
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.5575844767903044,0.5741758241758241,0.15554414784394252
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0.44568538346908626,0.7582417582417582,0.012628336755646818
FC(F)(F)C(Cl)Cl,0.7863181952219298,0.5054945054945055,0.5429158110882957
NC(=O)N1c2ccccc2C=Cc2ccccc21,0.31412517420319663,0.5425824175824175,0.5175564681724847
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.5818644369810411,0.5989010989010988,0.01880903490759754
CCCCCCCC[Si](OCC)(OCC)OCC,0.542936782593173,0.8530219780219779,0.01642710472279261
C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(OC(C)=O)C(C)=O,0.751504734367728,0.6634615384615383,0.0135523613963039
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.2609573779047854,0.46840659340659335,0.010266940451745381
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0.1105508953540195,0.4972527472527472,0.31827515400410683
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.3207955052928546,0.5384615384615383,0.09240246406570844
Cc1ccc(N)cc1O,0.6007152977916559,0.3118131868131868,0.6098562628336757
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,0.7043710305219253,0.6593406593406592,0.004209445585215606
CCCc1ccc(O)c(OC)c1,0.6686668494998163,0.570054945054945,0.06232032854209446
CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,0.5433582717585086,0.5329670329670328,0.1787474332648871
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.3469274651331612,0.3255494505494505,0.862422997946612
CCCCCCCCn1sccc1=O,0.5647449234519376,0.5425824175824175,0.01870636550308008
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,0.6160780553937092,0.5769230769230769,0.12453798767967146
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0.7884779098489867,0.8145604395604393,0.02053388090349076
O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,0.4305936978665184,0.7884615384615383,0.029260780287474336
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0.9661751512799348,0.7719780219780219,0.0005133470225872697
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,0.33663345859070565,0.7032967032967032,0.05595482546201233
Oc1ccc(Cc2ccccc2O)cc1,0.8020489908538044,0.6387362637362637,0.03347022587268994
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,0.9871303916702018,0.17857142857142855,0.40246406570841897
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0.5883608331792645,0.679945054945055,0.010266940451745381
CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.44493760237603497,0.7884615384615383,0.04106776180698153
Cc1ccc(C)c(O)c1C,0.9020584943115776,0.5728021978021978,0.08295687885010268
Cc1ccc(O)c(C(C)(C)C)c1,0.6428523942134526,0.6771978021978022,0.017659137577002056
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,0.7012416508396081,0.6648351648351647,0.04004106776180699
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,0.43311651565989107,0.6771978021978022,0.05909650924024641
CNC(=O)Oc1cccc(N=CN(C)C)c1,0.5765860868515746,0.40521978021978017,0.8986652977412732
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,0.6547370946749007,0.43956043956043955,0.15739219712525668
O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,0.30789440184515243,0.5329670329670328,0.13860369609856263
CNC(=O)Oc1cccc2c1OC(C)(C)O2,0.6485029647286976,0.43956043956043955,0.19209445585215607
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0.683440352095557,0.4972527472527472,0.2053388090349076
CCSC(=O)N1CCCCCC1,0.5503598675292074,0.6469780219780219,0.08946611909650926
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.6604678717859406,0.5535714285714285,0.034907597535934295
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.3542608054898987,0.510989010989011,0.3136550308008214
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0.5282163222859971,0.5384615384615383,0.2555441478439426
CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,0.5382261368091493,0.3021978021978022,0.5091375770020535
CSc1nnc(C(C)(C)C)c(=O)n1N,0.21105932893179352,0.43956043956043955,0.48121149897330606
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,0.49589432280577134,0.8626373626373627,0.00016427104722792699
C1=Cc2cccc3cccc1c23,0.5605121824831208,0.7472527472527473,0.0011909650924024646
CC(C)c1cccc(C(C)C)c1O,0.9035658220659932,0.7266483516483515,0.006160164271047227
CCCSC(=O)N(CCC)CCC,0.6718583621170292,0.7335164835164834,0.009301848049281315
COc1c(Cl)ccc(Cl)c1C(=O)O,0.15660717493963036,0.5096153846153846,0.17474332648870639
CCNc1nc(Cl)nc(NC(C)C)n1,0.454178596112386,0.5645604395604396,0.11673511293634499
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,0.6128289852376642,0.6126373626373626,0.022597535934291584
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0.48110763578455756,0.6071428571428571,0.06160164271047229
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,0.4107772805482947,0.9464285714285714,0.00513347022587269
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0.48614879306647624,0.4711538461538461,0.1642710472279261
N=C1C=NN(c2ccccc2)C(=O)C1Cl,0.2817414873528909,0.36675824175824173,0.42843942505133475
CNC(=O)ON=C(C)SC,0.2940016352905063,0.28846153846153844,0.7248459958932238
CCCC[N+](CCCC)(CCCC)CCCC,0.1052336634660653,0.8530219780219779,0.9386036960985628
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0.7994933902131717,0.4423076923076923,0.5420944558521562
COC(C)(C)C,0.4104574699403382,0.33516483516483514,0.9188911704312116
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0.5905740725225821,0.5370879120879121,0.2053388090349076
CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,0.6169690677202083,0.5837912087912087,0.014743326488706366
COc1nc(NC(C)C)nc(NC(C)C)n1,0.496082592279412,0.6167582417582418,0.019404517453798766
CCc1cccc(CC)c1N(COC)C(=O)CCl,0.8183775703168681,0.6895604395604396,0.1264887063655031
CN(C)NC(=O)CCC(=O)O,0.3090999407978704,0.0,0.9537987679671459
CCOc1ccc(N)cc1,0.5774968291098707,0.37637362637362637,0.4876796714579056
c1ccc(C[n+]2cccc3ccccc32)cc1,0.4790294317119116,0.6401098901098901,0.6047227926078029
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,0.3952258501161383,0.7225274725274724,0.00031827515400410615
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0.5033845371017484,0.6826923076923077,0.00513347022587269
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,0.5023562742566758,0.7376373626373627,0.015811088295687885
Nc1nc2nc[nH]c2c(=S)[nH]1,0.31324968066873915,0.19642857142857142,0.8151950718685833
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],0.15081021380867343,0.18956043956043955,0.8404517453798769
O=C(Nc1ccccc1)c1ccccc1I,0.6465920923129022,0.5989010989010988,0.06686858316221767
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.33929416836614457,0.375,0.4004106776180699
CCC(=NOCC=CCl)C1C(=O)CC(C2CCOCC2)CC1=O,0.3627020443640458,0.7129120879120878,0.38336755646817255
COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,0.7505380332402393,0.6414835164835164,0.8480492813141685
O=C(CCCCCCC(=O)Nc1ccccc1)NO,0.5874029154527672,0.6662087912087912,0.2874743326488707
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0.311838920114075,0.7527472527472527,0.010266940451745381
COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,0.4536652775010966,0.7596153846153846,0.07182751540041069
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,0.3519299969179931,0.3571428571428571,0.05219712525667352
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,0.6947944276200543,0.6456043956043955,0.1309034907597536
COP(=O)(OC)OC(C)=CC(=O)N(C)C,0.2828761339619823,0.20604395604395603,0.8580082135523616
CC(C)(C)CC(C)(C)c1ccc(O)cc1,0.6833226721753775,0.875,0.009260780287474334
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,0.5863318400159195,0.6085164835164835,0.02721765913757701
