SMILES,1A2,2B6,2A6,3A4,2CB,2C9,2C19,2D6,2E1,1A1,1A3,1A4,1A6,1A9,2B4,2B7,2B10,2B15,2B17,1A1,1B1,1E1,2A1
C(CNCCN)N,0.7622488141059875,0.7189693450927734,0.5716949701309204,0.8335056900978088,0.7588564157485962,0.7600461840629578,0.7257698774337769,0.7607402205467224,0.6275995969772339,0.2605481445789337,-0.17733027040958405,0.11328525096178055,0.2076822817325592,0.1655253767967224,0.057993195950984955,-0.013649484142661095,0.08486136049032211,0.03865931183099747,0.1079799011349678,0.2126515656709671,0.3724687993526459,0.545835554599762,-0.24553757905960083
C(F)(F)(Cl)Cl,1.0794448852539062,1.0363997220993042,1.0397298336029053,1.043384075164795,1.036043643951416,1.0374778509140015,1.0333775281906128,1.023345947265625,1.0279415845870972,1.014155626296997,0.9622045755386353,1.1013251543045044,1.1200778484344482,1.1135766506195068,1.021223545074463,1.1216166019439697,1.0802397727966309,1.015883445739746,0.7573550939559937,0.8508215546607971,0.3842683732509613,0.6425198316574097,0.865231990814209
C(F)(F)(F)Br,1.0485230684280396,0.9852837324142456,0.9727813005447388,1.0111520290374756,0.9854240417480469,0.9850683212280273,0.9789513349533081,0.9765521287918091,0.9852023124694824,1.0197594165802002,0.9663394093513489,1.0906994342803955,1.191926121711731,1.1093095541000366,1.0278775691986084,1.1277629137039185,1.0908855199813843,1.0371949672698975,0.851868748664856,0.9903244972229004,0.5318438410758972,0.7686049938201904,0.9065195918083191
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,0.7319654226303101,0.6927562952041626,0.6008918881416321,0.7772585153579712,0.7054813504219055,0.701321542263031,0.6896334886550903,0.6943129301071167,0.6365993618965149,0.5048807263374329,0.10082940012216568,0.24486111104488373,0.3386498987674713,0.37063345313072205,0.19625289738178253,0.29837319254875183,0.2572668492794037,0.22113241255283356,0.19019149243831635,0.49212953448295593,0.20542027056217194,0.418851375579834,0.32397887110710144
C/C(=C\C(=O)NC)/OP(=O)(OC)OC,0.7761669754981995,0.7871662974357605,0.7024741768836975,0.8999839425086975,0.8161071538925171,0.8059577345848083,0.7925432920455933,0.7847483158111572,0.7167428731918335,0.6353888511657715,0.2870345711708069,0.3909141719341278,0.37765881419181824,0.5573222041130066,0.32584065198898315,0.41275814175605774,0.3764592111110687,0.3397955000400543,0.18589434027671814,0.45507165789604187,0.0640617087483406,0.21417579054832458,0.5042932629585266
C/C(=C\C1=CC=C(C=C1)OCCN2CCOCC2)/C3=CC4=C(C=C3)C(CCC4(C)C)(C)C,0.9580164551734924,0.958868145942688,0.9875137805938721,0.9126082062721252,0.9442513585090637,0.9446759819984436,0.9574066996574402,0.9672393202781677,0.9373878240585327,0.8999724984169006,0.9579465985298157,0.9047050476074219,0.620973527431488,0.9392508864402771,0.759247899055481,0.9453737735748291,0.8124901056289673,0.7088006734848022,0.3705364763736725,0.23627372086048126,0.011858424171805382,0.029630692675709724,0.6458831429481506
C/C(=N\OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/SC,0.8837326765060425,0.8124623894691467,0.753958523273468,0.9038963317871094,0.8308180570602417,0.8301572799682617,0.8261367678642273,0.8486859798431396,0.7609491944313049,0.7999380826950073,0.4439399540424347,0.5654450058937073,0.42775556445121765,0.6852933168411255,0.4269574284553528,0.5793887376785278,0.49950453639030457,0.4018791615962982,0.19543957710266113,0.3505707383155823,0.16398663818836212,0.2831456959247589,0.3384270966053009
C[As](=O)(C)O,0.6147364377975464,0.506345272064209,0.34336474537849426,0.6143462657928467,0.5440268516540527,0.5353390574455261,0.5085464119911194,0.47322121262550354,0.41651251912117004,0.15402495861053467,-0.18550041317939758,0.041824981570243835,0.3353584110736847,0.22252491116523743,-0.030767010524868965,-0.11149853467941284,0.021573947742581367,0.021753577515482903,0.17139719426631927,0.7221875190734863,0.3708667457103729,0.7685375809669495,0.29404836893081665
C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,0.7736607193946838,0.7695723176002502,0.6116301417350769,0.8582239151000977,0.7867024540901184,0.7721805572509766,0.7646813988685608,0.7732827067375183,0.5945627093315125,0.4875951111316681,0.06857369095087051,0.11479092389345169,-0.005932852625846863,0.29360321164131165,0.011725323274731636,0.144967183470726,0.03594336658716202,0.0021618250757455826,-0.07753868401050568,0.2720070779323578,0.08003904670476913,0.03892221301794052,0.5320837497711182
C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,1.039081335067749,1.0130481719970703,1.0239317417144775,0.95368891954422,0.9958431720733643,0.9970533847808838,1.0014724731445312,1.005824327468872,1.0229771137237549,0.9429988265037537,0.6760660409927368,0.8328946232795715,0.8298822641372681,0.8798810243606567,0.7504575848579407,0.8966877460479736,0.8792635798454285,0.7913609743118286,0.6041204929351807,0.4018332362174988,0.09331134706735611,0.18716898560523987,0.6849493980407715
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,0.7101540565490723,0.694044828414917,0.6816071271896362,0.7272579073905945,0.7053624987602234,0.7076560854911804,0.7095240950584412,0.7272640466690063,0.6734775900840759,0.7092289328575134,0.5254887342453003,0.5428279638290405,0.3503645360469818,0.6077845096588135,0.36871829628944397,0.631057858467102,0.4330817461013794,0.337453156709671,0.15819551050662994,0.18231642246246338,0.051555126905441284,0.13326317071914673,0.34751617908477783
C[C@@H](C1=CC=C(C=C1)C2=C(C=C(C=C2)F)F)N3CC[C@](OC3=O)(CCO)C4=CC=C(C=C4)F,0.9081865549087524,0.896571934223175,0.854040801525116,0.9110121130943298,0.8885132074356079,0.8827698826789856,0.887624979019165,0.903267502784729,0.8061031699180603,0.7193015217781067,0.7353046536445618,0.6411184668540955,0.3725685179233551,0.7250426411628723,0.5329569578170776,0.6603349447250366,0.5558316707611084,0.48705944418907166,0.17472252249717712,0.0005566049367189407,-0.16476218402385712,-0.2208787351846695,0.5097994208335876
C[C@@H](C1=CC=CC=C1F)SC2=NC3=C(C(=N2)N[C@H](CC(C)C)CO)SC(=N3)N,0.8344720602035522,0.8288302421569824,0.8395258784294128,0.8733662366867065,0.8302080035209656,0.8195653557777405,0.8182576298713684,0.8661656379699707,0.7895468473434448,0.8543529510498047,0.5431882739067078,0.5738624334335327,0.3979875445365906,0.5560659766197205,0.5232582688331604,0.6976649761199951,0.5558274388313293,0.47333624958992004,0.2931794822216034,0.3517996370792389,0.29118800163269043,0.2927585542201996,0.5556096434593201
C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=CN=C2C#N)NC3=NNC(=C3)C4CC4,0.6964318156242371,0.735225260257721,0.6306159496307373,0.7696483731269836,0.7446611523628235,0.74375319480896,0.7374770045280457,0.7552006244659424,0.5864090919494629,0.6453115940093994,0.4300125241279602,0.33557549118995667,0.05113985389471054,0.46202871203422546,0.12256871908903122,0.3907656669616699,0.14287346601486206,0.05646029859781265,-0.07653702795505524,0.07035475224256516,-0.027022000402212143,-0.0701419785618782,0.425811767578125
C[C@@H](CN[C@@H]1COC2=CC=CC=C2SC1)CSC3=CC=CC=C3OC,0.921711802482605,0.9156047105789185,0.8204979300498962,0.9281676411628723,0.9082887768745422,0.9091747403144836,0.9079122543334961,0.9334227442741394,0.7958465814590454,0.8227242231369019,0.5376850962638855,0.5382828116416931,0.34174057841300964,0.6471048593521118,0.3370080888271332,0.6015000939369202,0.4132240414619446,0.3199695646762848,0.1484646201133728,0.34080949425697327,0.10796485096216202,0.18854080140590668,0.5377888679504395
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(Cl)cc1)C(=O)O,1.0228444337844849,1.0302330255508423,0.9669090509414673,1.0117958784103394,1.027055025100708,1.0342069864273071,1.0382155179977417,1.043757677078247,0.9283646941184998,1.0496671199798584,0.8332532644271851,0.8923563957214355,0.6521933078765869,0.9893018007278442,0.7305538058280945,0.9841248989105225,0.8220310211181641,0.7214515209197998,0.3667985498905182,0.3650098741054535,0.16532893478870392,0.2111539989709854,0.5923399329185486
C[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,1.021145224571228,0.9585592746734619,0.8720044493675232,0.9999520778656006,0.9614642858505249,0.9576719999313354,0.9389115571975708,0.9809174537658691,0.8551343679428101,0.8613547086715698,0.40078240633010864,0.6558147668838501,0.749928891658783,0.6437236070632935,0.7069216966629028,0.7919468879699707,0.7887714505195618,0.7561482191085815,0.7499966621398926,0.8571752309799194,0.7924578189849854,0.8453037142753601,0.7110103964805603
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,0.9463562965393066,0.9654172658920288,0.8601346015930176,0.9863505363464355,0.9753429889678955,0.9762942790985107,0.9687038064002991,0.9687252044677734,0.8375380635261536,1.0478265285491943,0.7740361094474792,0.8252260088920593,0.6641671061515808,0.8479971885681152,0.7250041961669922,0.918036162853241,0.7840792536735535,0.6973004937171936,0.45854416489601135,0.5287069082260132,0.4015977084636688,0.4510289132595062,0.6386033296585083
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,0.8917761445045471,0.9143141508102417,0.7983730435371399,0.9525042176246643,0.9365925788879395,0.94303959608078,0.9319394826889038,0.9348405599594116,0.7855532765388489,0.9399517178535461,0.6271153092384338,0.6663095951080322,0.4932347238063812,0.7205520272254944,0.5022829174995422,0.74898362159729,0.5664346814155579,0.4804541766643524,0.3141497075557709,0.38966935873031616,0.33040758967399597,0.3952076733112335,0.3951665461063385
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,0.8805333971977234,0.8829488158226013,0.7630643844604492,0.92891925573349,0.9022506475448608,0.9075310826301575,0.8979615569114685,0.9167430996894836,0.7768599390983582,0.8641207218170166,0.5369812846183777,0.6008052825927734,0.488324910402298,0.637913167476654,0.4805983603000641,0.6787826418876648,0.55005943775177,0.46370929479599,0.3296928405761719,0.39534932374954224,0.37655434012413025,0.4297648072242737,0.386269748210907
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCN(C)CC2)cn2c(=O)cc(N3CCOCC3)nc12,0.8913769125938416,0.9099292755126953,0.7749815583229065,0.9634631872177124,0.9328365921974182,0.9341221451759338,0.9199196100234985,0.9314747452735901,0.7700710296630859,0.8816249370574951,0.5645949244499207,0.605991005897522,0.4462663531303406,0.6358404159545898,0.5007918477058411,0.7099173069000244,0.5604400038719177,0.47781267762184143,0.3274036645889282,0.42752495408058167,0.41154319047927856,0.4114021360874176,0.4905363619327545
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCOCC2)cn2c(=O)cc(N3CCOCC3)nc12,0.9480912685394287,0.9479545950889587,0.8405452370643616,1.0020471811294556,0.9701202511787415,0.9698216319084167,0.958776593208313,0.9736759066581726,0.8517872095108032,0.9768000841140747,0.6839865446090698,0.7110013365745544,0.5953147411346436,0.7426011562347412,0.6369490623474121,0.8426332473754883,0.7085080146789551,0.6193258762359619,0.4541241228580475,0.5003380179405212,0.4318394660949707,0.46481096744537354,0.5575141310691833
C[C@@H](Oc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,0.8294093012809753,0.8226089477539062,0.7402752041816711,0.8523544073104858,0.8328258991241455,0.8381304144859314,0.8409499526023865,0.8303716778755188,0.7248896360397339,0.8927991390228271,0.6997987031936646,0.7757071256637573,0.566858172416687,0.8414503335952759,0.5331465005874634,0.7758642435073853,0.6210412383079529,0.5158898234367371,0.2910914719104767,0.35242360830307007,0.16309238970279694,0.25080570578575134,0.40031877160072327
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,0.6079138517379761,0.5681658387184143,0.42188945412635803,0.6716634631156921,0.6014004945755005,0.6008523106575012,0.5863198041915894,0.600265622138977,0.3929881453514099,0.34258073568344116,0.06025654822587967,0.13901717960834503,0.00669766403734684,0.19612553715705872,0.09648162126541138,0.2123059779405594,0.11610808223485947,0.07785963267087936,0.010340211912989616,0.05711144953966141,0.18738247454166412,0.17449814081192017,0.05907329171895981
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,1.0590158700942993,1.0385043621063232,0.9801212549209595,1.017050862312317,1.026694893836975,1.0284523963928223,1.0301591157913208,1.047773003578186,0.9929420948028564,0.9198015928268433,0.5417628884315491,0.7261927723884583,0.7068203687667847,0.8286706209182739,0.6106442809104919,0.7936527729034424,0.7373114824295044,0.6447065472602844,0.5051653385162354,0.5092999935150146,0.2857808470726013,0.4333225190639496,0.5908728837966919
C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,1.0037530660629272,1.0045689344406128,0.9408502578735352,0.9999253749847412,0.9916384220123291,0.9951741695404053,0.9959580898284912,1.0207768678665161,0.9191713333129883,0.8671731352806091,0.6138266324996948,0.7177196741104126,0.5883750915527344,0.7838282585144043,0.571394145488739,0.7998964786529541,0.667819082736969,0.5875902771949768,0.375533789396286,0.27180585265159607,0.13568401336669922,0.20475617051124573,0.47283145785331726
C[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,0.9419453144073486,0.9337321519851685,0.899945080280304,0.9179460406303406,0.9396829605102539,0.9446146488189697,0.9418932199478149,0.9436289668083191,0.8483715057373047,0.8450244665145874,0.8021321892738342,0.8737651705741882,0.6403883099555969,0.9196420907974243,0.7445446848869324,0.9145793914794922,0.8326841592788696,0.7453672885894775,0.4538325369358063,0.11741852015256882,-0.004238570109009743,0.012850848957896233,0.43961453437805176
