,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
436,CCC(CC)C(CO)NS(=O)(=O)c1ccc(Cl)s1,3.07,,35.53,311.04,2,4,7,74.5963,66.4
437,Cc1ncc([N+](=O)[O-])n1CCO,-0.02,0.96,3.0,171.06,1,5,3,40.7042,81.19
438,CC1=CC(=O)C(=C(C)O)C(=O)O1,0.96,0.062,0.0,168.04,1,4,0,40.1848,63.6
439,COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,2.79,0.0608,35.3,629.16,1,9,8,159.2556,125.92
440,O=CN1CCOCC1,-1.06,0.9528,0.4016,115.06,0,2,1,28.456,29.54
441,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.91,0.013,2.181,284.07,0,2,1,81.81,32.67
442,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,4.1,,29.51,382.2,0,7,7,106.996,73.51
443,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,4.25,0.352,0.0,278.15,1,3,8,76.9898,63.6
444,COC(=O)c1ccccc1C(=O)O,1.14,0.372,0.0,180.04,1,3,2,44.7408,63.6
445,CCCCOc1ccc(N)cc1,1.46,0.165,28.4,165.12,1,2,4,51.2574,35.25
446,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,2.64,0.8513,0.0,249.14,0,1,2,77.461,8.81
447,FC(C(F)(F)F)C(F)(F)F,1.85,0.4582,5.048,170.0,0,0,0,17.006,0.0
448,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,2.77,0.1142,14.59,293.09,0,5,4,75.601,57.01
449,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,4.65,0.02,0.000936,350.2,0,4,3,102.82,34.47
450,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,0.02,0.9848,0.0,285.06,3,8,2,66.365,119.31
451,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.73,0.1218,0.0,361.03,0,4,5,80.7934,61.6
452,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,3.41,0.0584,4.46,416.18,0,4,2,108.953,60.44
453,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.82,0.06539,19.53,313.04,0,7,7,73.582,58.4
454,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,4.66,0.01,1.4,380.09,1,4,4,106.2148,64.35
455,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.8,5.11e-08,3.48,526.98,1,2,9,63.2805,46.17
456,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,2,0.06,0.7,318.07,3,4,5,82.6557,95.5
457,Cc1nnc(-c2ccccc2)c(=O)n1N,0.83,0.693,0.0,202.09,1,5,1,56.6154,73.8
458,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,4.68,,141.0,371.94,0,4,7,81.7615,35.53
459,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,2.43,0.00942,1.05,308.04,2,5,4,74.3479,100.9
460,O=C(C=Cc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,2.78,0.23,23.62,379.19,4,4,9,109.7707,88.59
461,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],5.2,0.0,7.214,281.14,1,5,6,77.2175,98.31
462,CCCCCCOc1ccc(N)cc1,3.63,0.0252,79.3,193.15,1,2,6,60.4914,35.25
463,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0.98,0.333,0.0,253.11,3,7,1,73.8012,129.62
464,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,2.88,0.02,12.07,360.13,0,7,5,93.7854,108.1
465,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,5.7,0.00458,19.7,349.17,0,4,5,98.456,59.32
466,O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,3,,3.744,482.0,4,5,7,95.2685,90.82
467,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.59,0.749,1.1,232.08,1,4,2,63.3733,72.19
468,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,4.75,,0.9947,562.33,1,8,10,161.5037,92.29
469,CN(C)CCCN(C)CCCN(C)C,0.21,0.0383,0.0,201.22,0,3,8,63.839,9.72
470,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,7.12,0.0,0.00027,357.84,0,0,1,81.938,0.0
471,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.42,0.069,2.0,356.09,1,2,4,97.8922,54.37
472,O=c1n(Cc2nc3ccccc3n2CCCO)c2cnccc2n1C1CC1,2.22,,15.75,363.17,1,7,6,102.8018,77.87
473,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.54,0.000992,0.0,463.97,1,1,7,48.3198,37.3
474,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.06,0.00164,0.0,363.98,1,1,5,38.4258,37.3
475,O=C(O)c1cccc(Oc2ccccc2)c1,3.91,0.00716,0.0,214.06,1,2,3,59.9173,46.53
476,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,2.44,,10.96,397.17,1,8,3,115.6514,104.51
477,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,4.06,2.44e-08,0.0,374.07,0,3,4,103.337,51.21
478,CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.99,0.0206,101.0,322.02,0,7,10,76.159,46.15
479,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3,0.0,11.7,329.03,1,3,2,79.7177,69.72
480,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.63,0.05,7.66,385.25,0,6,6,106.774,69.64
481,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.62,0.6,2.57,299.14,2,4,7,82.5376,67.59
482,CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,4.01,0.0362,16.35,458.08,0,9,7,112.917,96.65
483,CN1CCN(c2ccccc2C=C2SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,4.69,0.0329,21.1,447.09,0,4,3,125.402,26.79
484,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,2.34,0.0501,173.0,372.16,2,6,10,100.5906,93.06
485,CC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,8.7,,0.383,438.35,2,2,2,138.5306,40.46
486,CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,2.51,,0.09545,376.15,1,4,3,103.9447,86.37
487,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.05,0.553,429.0,323.97,0,8,5,72.4945,83.56
488,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,3.88,0.0308,0.0,310.03,2,2,2,74.2949,58.2
489,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,3,0.2267,9.846,233.18,0,1,3,71.583,20.31
490,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,6.56,0.0,2.72e-06,357.84,0,0,1,81.938,0.0
491,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1.83,,16.98,239.11,1,2,3,68.1332,29.1
492,COc1ccc(Cl)cc1C(=O)N1CCN(c2cccc(Cl)c2)CC1,3.82,,47.25,364.07,0,3,3,97.5725,32.78
493,NC(=O)c1noc(C(CCCC2CCCCC2)CC(=O)NO)n1,0.58,,14.91,324.18,3,6,8,80.5291,131.34
494,Nc1nc2ccc(F)cc2s1,1.28,,5.75,168.02,1,3,0,43.9904,38.91
495,CCOCN(C(=O)CCl)c1c(C)cccc1CC,3.03,0.1598,84.71,269.12,0,2,6,75.256,29.54
496,CC(C)c1ccc(NC(=O)N(C)C)cc1,2.69,0.258,0.0,206.14,1,1,2,63.2367,32.34
497,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,1.79,0.4172,5.282,228.1,1,4,1,61.4677,58.12
498,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,7.28,0.0,9.24e-06,357.84,0,0,1,81.938,0.0
499,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],4.5,2.92e-08,12.5,309.17,0,5,8,86.6348,89.52
500,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,4.76,0.00428,27.8,287.95,1,2,2,69.6528,29.46
501,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],4.93,0.0,31.35,295.15,1,5,5,81.8265,98.31
502,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.15,0.00284,0.0,513.97,1,1,8,53.2668,37.3
503,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,1.93,0.0919,0.0,440.03,0,6,6,91.9583,94.58
504,CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(CCOC)c(CC)c2[nH]1,2.46,,10.12,519.23,1,10,10,134.6755,135.54
505,COC(=O)NS(=O)(=O)c1ccc(N)cc1,-0.27,0.456,1.8,230.04,2,5,2,53.5809,98.49
506,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.81,0.0388,30.5,304.1,0,6,7,79.023,53.47
507,Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,6.72,0.0,3.33e-05,289.92,0,0,1,71.918,0.0
508,CCCCCCc1ccc(N)cc1,4.21,0.00695,440.0,177.15,1,1,5,58.7004,26.02
509,CCCCCc1ccc(N)cc1,3.39,0.0234,18.2,163.14,1,1,4,54.0834,26.02
510,O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(O)cc1,3.24,3.08e-08,112.0,308.1,2,4,6,88.9126,74.6
511,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,5.5,3.02e-08,33.3,293.19,0,2,4,95.899,27.96
512,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.2,0.1051,33.05,248.01,1,2,2,60.2527,41.57
513,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.68,0.1615,12.15,232.02,1,1,1,59.1677,32.34
514,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.08,0.0499,5.32,283.02,0,2,1,69.786,37.38
515,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,6.62,0.0,6.83e-05,289.92,0,0,1,71.918,0.0
516,Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,3.67,1.24e-08,22.4,350.13,2,2,2,107.0756,40.46
517,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,4.02,0.0223,5.87,323.2,1,4,3,97.6278,50.94
518,CCC(C)N1C(=O)N=C(C)C(Br)C1=O,2.11,0.0852,0.0,260.02,0,2,2,57.819,49.74
519,CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2,3.64,0.05,5.05,392.21,4,4,6,115.59,85.35
520,O=C(C(Cc1ccc(Cl)cc1)N=C(O)C1Cc2ccccc2CN1)N1CCC(Cn2cncn2)(C2CCCCC2)CC1,4.56,,27.54,588.3,2,6,8,164.6255,95.64
521,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,3.82,0.009787,16.24,281.09,1,5,7,71.0407,56.79
522,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,4.44,2.63e-08,0.0,276.13,1,3,2,85.7048,44.95
523,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1.98,0.46,0.0,275.06,0,6,7,64.5829,87.9
524,CCOc1ccc2ccc(=O)oc2c1,2.19,,35.48,190.06,0,3,2,53.653,39.44
525,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.85,0.01676,0.0,313.98,1,1,4,33.4788,37.3
526,FC(F)(F)C(Cl)Cl,2.18,0.5388,51.48,151.94,0,0,0,21.549,0.0
527,COP(=O)(NC(C)=O)SC,-0.85,0.8684,0.0,183.01,1,4,3,41.9472,55.4
528,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)nc1O,0.19,0.914,2.414,267.1,2,7,3,63.4456,133.34
529,C[N+](C)(C)CC1CO1,0.24,0.518,0.0,116.11,0,1,2,32.6394,12.53
530,CCCCCCCCCCCCCOS(=O)(=O)O,3.08,,43.1,280.17,1,3,13,73.9616,63.6
531,COc1c2occc2cc2ccc(=O)oc12,1.96,0.09,0.0,216.04,0,4,1,58.808,52.58
532,NC(=O)N1c2ccccc2C=Cc2ccccc21,2.45,0.5141,2.375,236.09,1,1,0,73.5344,46.33
533,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,4.04,,9.993,322.23,1,3,14,88.3413,55.76
534,CCOP(=S)(OCC)SCCSCC,4.02,1.65e-06,412.0,274.03,0,5,9,72.994,18.46
535,CCOP(=S)(OCC)SCSCC,3.69,0.0129,0.0,260.01,0,5,8,68.127,18.46
536,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,2.86,0.02832,14.19,263.0,0,6,5,62.0274,70.83
537,Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,4.62,0.0,136.5,315.98,2,2,2,78.3466,40.46
538,CCCCCCCC[Si](OCC)(OCC)OCC,4.71,0.026,11.06,276.21,0,3,13,78.815,27.69
539,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,5.41,,5.37,481.04,1,3,5,89.4776,57.61
540,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,4.2,0.0134,49.7,305.1,0,7,7,79.261,56.71
541,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.96,0.007932,2.6,348.93,0,5,6,77.432,40.58
542,C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(OC(C)=O)C(C)=O,3.33,0.0232,41.4,396.23,0,4,2,110.934,60.44
543,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,1.91,0.02,1.597,445.18,3,6,7,114.9744,130.15
544,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.1,0.0,7.216,350.12,1,6,7,81.9602,115.54
545,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,3.34,0.0126,0.0,341.13,3,4,3,92.3873,95.86
546,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.12,0.32,0.3894,308.08,0,4,1,86.891,43.07
547,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,2.42,0.1,2.492,342.04,0,4,1,91.901,43.07
548,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,5.45,3.63e-08,0.0,520.04,1,4,5,128.9882,50.16
549,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.44,0.89,0.0,351.17,1,5,2,99.7152,68.78
550,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,6.96,0.01,42.66,527.29,2,6,7,156.3444,80.65
551,Cc1ccc(N)cc1O,0.77,0.604,16.0,123.07,2,2,0,37.2562,46.25
552,CCN(CC)C(=O)SCc1ccc(Cl)cc1,3.4,1.88e-08,233.0,257.06,0,2,4,71.064,20.31
553,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)C5)cc3)CC4)cc12,5.21,,6.75,588.21,2,8,5,153.7047,113.65
554,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,3.3,0.0141,30.8,306.13,3,3,3,89.8764,60.69
555,CCCc1ccc(O)c(OC)c1,2.65,0.0707,24.6,166.1,1,2,3,48.6538,29.46
556,O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1,1.97,1.38e-07,18.9,408.01,3,7,4,95.86,153.69
557,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,6.07,,128.0,330.2,1,1,4,105.2468,20.23
558,CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,2.38,0.1841,11.09,303.04,0,3,1,70.422,45.03
559,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1.39,,2.362,397.13,2,5,4,105.7005,95.0
560,CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,2.6,,9.087,353.14,1,4,3,99.5317,57.7
561,CCCc1ccc(N)cc1,2.4,0.136,17.3,135.1,1,1,2,44.8494,26.02
562,CCCCCCCCCCCCN1CCCC1=O,4.2,0.0125,19.1,253.24,0,1,11,77.658,20.31
563,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.32,0.225,4.9,365.06,2,4,3,92.3784,92.5
564,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.87,0.85,3.0,365.1,4,6,4,90.6937,132.96
565,COc1cc(Cl)c(OC)cc1Cl,3.16,0.5774,6.309,205.99,0,2,2,49.566,18.46
566,CCCCCCCCn1sccc1=O,2.45,0.02822,12.72,213.12,0,3,7,61.955,22.0
567,O=c1[nH]sc2ccccc12,0.8,0.0,34.74,151.01,1,2,0,42.4457,32.86
568,CCNc1nc(NC(C)CC)nc(OC)n1,3.1,0.0461,6.53,225.16,2,6,6,63.9184,71.96
569,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.7,0.1313,17.64,286.09,0,5,4,70.9818,61.83
570,COc1cc(S(=O)(=O)[O-])c(C)cc1NN=C1C(=O)C=Cc2cc(S(=O)(=O)[O-])ccc21.[Na+].[Na+],2.328,0.0137,0.0,496.0,1,10,5,104.3001,165.09
571,CCOc1nc(C(Cl)(Cl)Cl)ns1,3.37,0.0,127.0,245.92,0,4,2,50.315,35.01
572,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,4.43,0.03,52.18,250.16,1,2,6,72.0618,46.53
573,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,4.24,0.0385,5.31,402.14,1,4,6,107.3781,66.31
574,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,4.12,0.0105,158.0,345.12,1,5,8,91.8042,56.79
575,O=C(O)c1ccccc1C(=O)OCc1ccccc1,2.93,0.0352,0.0,256.07,1,3,4,68.9628,63.6
576,Nc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccncc2)s1,2.29,,19.05,320.99,1,4,2,85.2134,51.8
577,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,2.34,0.02147,0.0,240.06,1,3,1,60.29,66.48
578,CN(C)N(C)C(=O)C1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,3.45,,8.91,546.33,3,5,9,157.0498,114.77
579,Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,3.62,0.0645,2.79,393.15,1,5,5,109.7914,70.14
580,Oc1ccc(Cc2ccccc2O)cc1,3.15,0.0426,56.8,200.08,2,2,2,59.0196,40.46
581,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,3.3,0.107,8.66,267.17,1,3,4,87.4687,30.33
582,CCCCCCCCCCCCCN1CC(C)OC(C)C1,5.59,0.002679,12.91,297.3,0,2,12,92.91,12.47
583,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,-0.2,0.402,180.0,297.1,0,9,6,68.442,103.59
584,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,3.45,0.02,14.79,320.13,2,5,6,82.8461,93.06
585,CN1CCN2c3ccccc3Cc3ccccc3C2C1,4.24,0.05,5.841,264.16,0,2,0,83.274,6.48
586,Cc1ccc(C)c(O)c1C,2.67,0.0908,106.0,136.09,1,1,0,42.3178,20.23
587,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.2,0.00553,6.02,380.02,0,3,6,97.671,27.05
588,Cc1ccc(O)c(C(C)(C)C)c1,3.43,0.0272,20.9,164.12,1,1,0,51.5438,20.23
589,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,3.34,0.049,30.2,313.06,0,7,7,79.524,58.4
590,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,3.43,0.06756,5.4,255.02,1,1,2,66.8402,29.1
591,CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,6.55,1.56e-08,3.21,478.32,1,2,9,158.7661,18.28
592,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,6.89,0.01508,0.0,539.63,0,0,0,97.546,0.0
593,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,4.8,0.00953,77.1,344.11,0,2,4,101.843,17.82
594,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.4,0.427,2.469,342.05,4,6,2,89.9648,100.72
595,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,5.45,0.0151,0.0,765.16,4,8,12,197.415,189.59
596,CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,3.43,0.141,146.0,294.18,2,4,10,82.7526,66.76
597,CNC(=O)Oc1cccc(N=CN(C)C)c1,1.45,0.8853,13.72,221.12,1,3,3,63.3647,53.93
598,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,3.86,,56.72,325.2,2,3,5,96.9716,43.7
599,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,4.5,0.0,100.8,311.17,0,2,9,89.131,29.54
600,CNC(=O)ON=C(SC)C(=O)N(C)C,-0.47,0.7926,0.0,219.07,1,5,1,55.1847,71.0
601,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,5,0.0133,24.0,350.16,0,4,6,95.8264,44.76
602,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,1.7,0.1633,22.53,238.14,0,5,2,65.544,58.56
603,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,4.38,0.00608,25.1,366.99,0,7,7,90.612,53.6
604,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,2.38,0.145,2.27,410.09,3,6,6,95.9507,113.96
605,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,4.6,0.0,2.891,303.0,0,2,4,74.55,20.31
606,CNC(=O)Oc1cccc2c1OC(C)(C)O2,1.7,0.1971,21.66,223.08,1,4,1,56.8607,56.79
607,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,4.44,0.0016,3.037,250.04,2,2,2,60.4181,57.53
608,Nc1cccc2c(N)cccc12,0.89,0.6333,0.0,158.08,2,2,0,52.7728,52.04
609,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.12,0.21,27.0,300.07,0,2,1,83.067,40.62
610,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,3.23,0.04138,62.11,303.11,1,4,7,81.0922,47.56
611,CCSC(=O)N1CCCCCC1,3.21,0.09714,11.6,187.1,0,2,1,53.569,20.31
612,C=CC(=O)Nc1ccccc1,1.44,,30.9,147.07,1,1,2,45.2687,29.1
613,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.12,0.008,4.673,254.09,1,2,4,72.3673,54.37
614,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,2.48,0.01009,0.0,483.06,1,9,8,97.6375,116.94
615,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.53,0.044,23.36,346.12,0,7,4,89.1684,108.1
616,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,3.53,4.42e-08,362.0,248.85,0,1,0,49.287,12.89
617,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,2.22,0.3155,3.158,240.09,2,6,4,62.3154,86.52
618,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2.42,0.2589,10.06,232.08,1,1,1,54.1497,32.34
619,N#CSCSc1nc2ccccc2s1,3.3,0.331,29.6,237.97,0,5,3,63.548,36.68
620,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.28,0.02654,196.9,432.04,0,2,8,61.18,26.3
621,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,4.06,,13.83,477.98,2,3,6,99.9519,50.36
622,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,4.19,0.00039,4.673,293.11,1,3,5,83.3318,63.33
623,CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,0.7,0.5059,10.73,249.01,2,4,3,57.4528,92.45
624,CSc1nnc(C(C)(C)C)c(=O)n1N,1.7,0.4787,1.067,214.09,1,6,1,56.9234,73.8
625,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.78,0.01016,8.16,323.04,0,5,6,85.7114,61.6
626,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,2.03,,0.7,376.15,3,5,6,106.5113,106.34
627,CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,3.65,0.029,4.68,378.17,2,6,5,105.2121,110.26
628,C1=Cc2cccc3cccc1c23,3.94,0.01116,12.38,152.06,0,0,0,52.876,0.0
629,COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,1.01,0.0,5.452,503.08,3,11,9,113.9412,191.98
630,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.26,0.7,0.0,780.43,6,14,7,192.6108,203.06
