SMILES,Clint,logP,Fup,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
C[C@H](CF)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,0.5787826555692243,0.8681318681318682,0.0,0.5208151037418245,0.4,0.30000000000000004,0.3529411764705882,0.5444976899596413,0.3762848297213623
C[C@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.6767049108151132,0.7870879120879122,0.036960985626283374,0.5311967016180461,0.6000000000000001,0.30000000000000004,0.3529411764705882,0.5806626280853955,0.47405572755417963
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,0.4835944792531311,0.6222527472527472,0.01642710472279261,0.49984427603185666,0.6000000000000001,0.8,0.3529411764705882,0.4526602653043893,0.6003095975232199
C[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CO3,0.6844696253283719,0.489010989010989,0.008213552361396302,0.43307577083364235,0.6000000000000001,0.8,0.3529411764705882,0.40269621008412004,0.6442105263157896
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1,0.3501127578293148,0.5082417582417582,0.0,0.5918548949233986,0.6000000000000001,0.7000000000000001,0.5294117647058824,0.5129311953627178,0.6653250773993808
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCCCC2)nc(SCc2cccc(F)c2F)n1,0.6994937355633695,0.6153846153846153,0.004106776180698152,0.633425778990612,0.6000000000000001,0.7000000000000001,0.5294117647058824,0.5628806454806133,0.6653250773993808
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(F)c2F)n1,0.4078098628079457,0.4574175824175824,0.02053388090349076,0.636362288104172,0.6000000000000001,0.8,0.5294117647058824,0.5464796564447179,0.7224767801857586
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0.8024656412431433,0.25274725274725274,0.7392197125256674,0.2536669286784226,0.4,0.30000000000000004,0.1764705882352941,0.23453522507274158,0.35671826625387
C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,0.2704603223764248,0.2815934065934066,0.6355236139630391,0.34870304180817774,0.4,0.4,0.1764705882352941,0.32740582548850017,0.5168421052631579
C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5CC4=C3C)C)O)C)NC1,0.6962737526669405,0.927197802197802,0.0658110882956879,0.5417266080353568,0.4,0.30000000000000004,0.0,0.5841797531088584,0.2569040247678019
