SMILES,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
CC1(C)CCC(C)(C)c2cc(-c3cc(-c4ccc(C(=O)O)cc4)ccc3OCCCO)ccc21,0.6194083371669437,0.6116443834990286,0.4,0.30000000000000004,0.35000000000000003,0.6945619763439649,0.32171943520794183
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CCC2)C1=O,0.5558157746584189,0.8043794994857728,0.2,0.4,0.4,0.7865923739784629,0.4421473663919811
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCC(F)(F)C2)C(C)(C)C)C1=O,0.4659408018846943,0.8772140326819791,0.2,0.4,0.4,0.8043580168098127,0.457761071755578
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCC2)C2CC2)C1=O,0.6104047190032652,0.782896240429665,0.2,0.4,0.45,0.7450477889697603,0.457761071755578
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCc3cc(F)ccc32)C(C)(C)C)C1=O,0.4218095257158757,0.9200805622214602,0.2,0.4,0.4,0.8872084832214221,0.457761071755578
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCc3ccccc32)C(C)(C)C)C1=O,0.34717693128359095,0.8943834990286824,0.2,0.4,0.4,0.8874217928266012,0.457761071755578
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCCC2)C2CC2)C1=O,0.5799119438806838,0.8029225231402124,0.2,0.4,0.45,0.7684966091390978,0.457761071755578
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(C)(=O)=O)C2CC2)C1=O,0.45170578569947295,0.7242886527254028,0.2,0.4,0.4,0.6929088269038264,0.4421473663919811
CC1(Cc2ccc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.4891610127214643,0.9200805622214602,0.2,0.5,0.45,0.8779523699966836,0.5042648547057973
CC1(Cc2ccc(CC(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.36512574073561227,0.9143954976574105,0.2,0.5,0.5,0.9004133635420365,0.5042648547057973
CC1(Cc2cnc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.6713506851949308,0.8957976231287851,0.2,0.6000000000000001,0.45,0.866966925329957,0.5663823430196135
CC1(Cc2nc(C(=O)O)cs2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.27688412661822365,0.9028825277111185,0.2,0.6000000000000001,0.45,0.8673833869400687,0.5042648547057973
CC1(Cc2nc(CC(=O)O)cs2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.43052854537991136,0.922908810421666,0.2,0.6000000000000001,0.5,0.8896310708802425,0.5042648547057973
CC1(Cc2ncc(C(=O)CO)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.7718522540589575,0.922908810421666,0.2,0.7000000000000001,0.5,0.8900195990896759,0.5042648547057973
CC1(Cc2ncc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.5274693962077635,0.8957976231287851,0.2,0.6000000000000001,0.45,0.866966925329957,0.5663823430196135
CC1(Cc2ncc(C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.5274693962077635,0.9285795909038965,0.2,0.6000000000000001,0.45,0.8671700773348895,0.5042648547057973
CC1(Cc2ncc(C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.505947395179635,0.9028825277111185,0.2,0.6000000000000001,0.45,0.8673833869400687,0.5042648547057973
CC1(Cc2ncc(C(C)(C)C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.37340183060649956,0.9629470917609416,0.2,0.6000000000000001,0.5,0.9369756456297686,0.5042648547057973
CC1(Cc2ncc(C3(C(=O)O)CC3)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.4871830999002094,0.960075991315278,0.2,0.6000000000000001,0.5,0.9262390621690845,0.5042648547057973
CC1(Cc2ncc(CC(=O)O)[nH]2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.4218095257158757,0.8986830076562677,0.4,0.5,0.5,0.8717216980054028,0.5803575731290058
CC1(Cc2ncc(CC(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.4440868710960109,0.922908810421666,0.2,0.6000000000000001,0.5,0.8896310708802425,0.5042648547057973
CC1(Cc2nccs2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,0.5799119438806838,0.865758199062964,0.0,0.5,0.4,0.8318251836367155,0.32451448122982024
CC12CCC(O)CC1=CCC1C2CCC2(C)C(n3cnc4ccccc43)=CCC12,0.7233203580437556,0.511655810764484,0.2,0.30000000000000004,0.05,0.5947213998798356,0.1833646571249578
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,0.4911149299932964,0.5642069477773968,0.2,0.6000000000000001,0.25,0.5084305542646939,0.5325526480651535
Cc1c(Cl)cccc1S(=O)(=O)N1CCCC(C(=O)NC2CCCCC2)C1,0.6247479206349005,0.5257827676836931,0.2,0.30000000000000004,0.2,0.5215292876627311,0.32037010264565563
Cc1cc(C(C)Nc2ccccc2C(=O)NS(C)(=O)=O)c2nc(N3CCOCC3)cc(=O)n2c1,0.5907304684886668,0.6500971317563706,0.4,0.9,0.30000000000000004,0.6603491471932773,0.5884535685027228
Cc1cc(C(C)Nc2ccccc2-c2nnn[nH]2)c2nc(N3CCOCC3)cc(=O)n2c1,0.6202816235229742,0.5744343503599587,0.4,0.9,0.25,0.6139375480264038,0.5461423545853211
Cc1cc(C)c(S(=O)(=O)NC(C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,0.6194083371669437,0.6229716603816706,0.4,0.5,0.35000000000000003,0.6600114069850769,0.366343790660691
Cc1cc(Cl)cc2c(C(O)c3cccnc3)c3c(C)n[nH]c3nc12,0.4218095257158757,0.44000685635927317,0.4,0.4,0.1,0.4783086986133352,0.3599344609898318
Cc1cc(CN(C)C)ccc1C(=O)Cn1ccc(OCc2ccc(Br)cn2)cc1=O,0.6437434479534421,0.627142612272883,0.0,0.6000000000000001,0.4,0.6088033889817464,0.3104910606717749
Cc1cc(CN(C)C)ccc1C(=O)Cn1ccc(OCc2ccccc2)cc1=O,0.38877803536193306,0.5144269226374127,0.0,0.5,0.4,0.5808953823041398,0.24837357235795865
Cc1cc(CN(C)C)ccc1C(=O)Cn1ncc(OCc2ccccc2)cc1=O,0.4157230641081508,0.5158553308193349,0.0,0.6000000000000001,0.4,0.5696966280322341,0.3104910606717749
Cc1cc(COc2ccc(S(=O)(=O)N(C(C)C)C3(C(=O)NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,0.6104047190032652,0.7487287167180893,0.4,0.7000000000000001,0.45,0.7389298663412172,0.6223314539058358
Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,0.4492059802465834,0.7086904353788138,0.6000000000000001,0.7000000000000001,0.45,0.6920916479639853,0.6646908582718906
Cc1cc(F)ccc1-c1c(Cc2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2oc1=O,0.5422653981001812,0.5714632613415609,0.4,0.4,0.25,0.6104595857019587,0.4228229964820972
Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,0.6893360982655397,0.5999885727345445,0.4,0.5,0.25,0.5963709941598877,0.46730278058888725
Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2ccccc2oc1=O,0.5111753614720052,0.5514512627128327,0.2,0.4,0.25,0.588129117319775,0.36981350296371257
Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,0.5382576652427934,0.5157124900011426,0.2,0.4,0.1,0.47142286140614714,0.27058936918702714
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OCC3CC(=O)O)c1,0.42910776066321743,0.7058336190149697,0.2,0.6000000000000001,0.55,0.7234121004444458,0.4777119174979519
Cc1cc2c(cc1CN(C)C)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,0.4492059802465834,0.521554679465204,0.0,0.30000000000000004,0.15000000000000002,0.5837750619740585,0.1372463977639632
Cc1cc2c(cc1O)CCN(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,0.6104047190032652,0.47873100217118036,0.4,0.30000000000000004,0.25,0.5480716049871786,0.2928533564647487
Cc1cc2c(Cc3ccc(C=CC(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,0.6104047190032652,0.665723917266598,0.4,0.5,0.30000000000000004,0.6446145165312405,0.46730278058888725
CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,0.8529073370799065,0.5558221917495143,0.4,0.30000000000000004,0.25,0.5486962974023462,0.2928533564647487
Cc1ccc(C(=O)N2CCC(O)C2)c(OCC(O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,0.5422653981001812,0.6715803908124784,0.4,0.6000000000000001,0.30000000000000004,0.6774972079296322,0.3974266300419257
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C(=O)O)cc2)cc1,0.5382576652427934,0.4514341218146497,0.2,0.30000000000000004,0.15000000000000002,0.4352445366077374,0.2656257529757602
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)=O)cc2)cc1,0.588518074577165,0.4771454690892468,0.0,0.30000000000000004,0.15000000000000002,0.46253343755031184,0.1681364753505855
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NCC(C)NC5=O)n2)cn1,0.47086039184499445,0.49147240315392515,0.4,0.5,0.05,0.5612678513475834,0.32244229193773793
Cc1ccc(-c2cccc(S3(=O)=NC(=O)C(C)N3)c2)cc1,0.6320350651773492,0.38572734544623466,0.2,0.2,0.1,0.42182533092191904,0.28205869596645944
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,0.7563836299648187,0.4228945263398468,0.4,0.4,0.25,0.47110442063841534,0.29984097151944483
Cc1ccc(CNS(=O)(=O)N2CCN(C(C=N)=C(OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,0.6328426676883945,0.7772825962747114,0.8,0.7000000000000001,0.55,0.7805166053909431,0.678762469278589
Cc1ccc(-n2c(C)cc(C=C3SC(=O)NC3=O)c2C)cc1,0.6174702753211474,0.4028682436292994,0.2,0.4,0.1,0.452453542945572,0.24625319261722325
Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,0.6800544065804722,0.4386641526682664,0.0,0.7000000000000001,0.25,0.4694741257988318,0.3718856922557949
Cc1ccc(NC(=O)c2cc(-c3cc4cc(C(=O)O)ccc4o3)ccc2N2CCCCC2)cc1,0.7248291060268838,0.605845046280425,0.4,0.4,0.25,0.6795713898999933,0.3989205339501711
Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.4218095257158757,0.5530367957947663,0.2,0.6000000000000001,0.2,0.625407002344882,0.33959809165823335
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.636033181265864,0.7259456062164322,0.2,0.8,0.25,0.8086170985932232,0.3996915811286203
Cc1ccc(NC(=O)c2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.4492059802465834,0.6044594903439606,0.2,0.6000000000000001,0.2,0.6916421741530719,0.33959809165823335
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.6104047190032652,0.7273597303165351,0.2,0.9,0.25,0.7974183443213174,0.4618090694424365
Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.47261272074909777,0.614386927208319,0.2,0.8,0.2,0.6696611272193722,0.40171557997204954
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,0.4723947194362937,0.6058593303622442,0.4,0.5,0.30000000000000004,0.6433402455803012,0.44860488651149344
Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O,0.31583528365782276,0.5257541995200548,0.2,0.30000000000000004,0.15000000000000002,0.5321912127616026,0.2656257529757602
Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O,0.29094080779141185,0.47715975317106607,0.2,0.30000000000000004,0.15000000000000002,0.5322318431625892,0.2656257529757602
Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,0.32697405555875964,0.5257541995200548,0.2,0.30000000000000004,0.15000000000000002,0.5321912127616026,0.2656257529757602
Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,0.3812733566841678,0.47715975317106607,0.2,0.30000000000000004,0.15000000000000002,0.5322318431625892,0.2656257529757602
Cc1cccc(-c2ccc(CNC(=O)CCCc3ccc4cccnc4n3)cc2)c1,0.81158488249496,0.5215832476288423,0.2,0.30000000000000004,0.35000000000000003,0.614218405673223,0.26446918220808635
CC1CN(C(=O)C2CN(C(C)(C)C)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccc1,0.6721100150572752,0.6288138498457317,0.2,0.30000000000000004,0.15000000000000002,0.6559869657673636,0.21097778420317093
CC1CN(C(=O)NC(Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)CC(C)N1,0.5382576652427934,0.773254485201691,0.6000000000000001,0.4,0.30000000000000004,0.806381918658953,0.4519300274685557
CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5ccc(F)cc54)c3o2)CCO1,0.5907304684886668,0.6444263512741399,0.0,0.7000000000000001,0.2,0.6656961079631015,0.3636451255361187
CC1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,0.22540200799915125,0.6715089704033824,0.2,0.6000000000000001,0.2,0.6131493182472655,0.4663389716158257
CC1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,0.7817377525884633,0.6330133699005827,0.4,0.7000000000000001,0.30000000000000004,0.6508035423615101,0.5470579731097296
CC1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,0.7370919203919865,0.6301279853731001,0.4,0.7000000000000001,0.30000000000000004,0.6400669589008258,0.5470579731097296
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc4nc[nH]c(=O)c4c3)nc2n1,0.9838886186394867,0.6330276539824019,0.2,0.9,0.15000000000000002,0.6802783588771586,0.5270107464700496
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,0.5274693962077635,0.6602102616843788,0.4,0.9,0.30000000000000004,0.6980404465484221,0.5442629270878512
Cc1nc(C(=O)Nc2ccnc(Cl)n2)c(C)n1-c1ccc(F)cc1,0.2026344527250061,0.44999142955090843,0.2,0.5,0.15000000000000002,0.4468897174104824,0.3503445617078695
Cc1nc(CC2(C)CC(c3cccc(Cl)c3)C(c3ccc(Cl)cc3)N(C(CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,0.6775716684883095,0.9143954976574105,0.2,0.5,0.45,0.9022239557859978,0.5042648547057973
Cc1nc(CSc2nc(NC(C)CO)c3sc(=O)[nH]c3n2)cs1,0.3608225568103546,0.48421608958976115,0.6000000000000001,0.9,0.30000000000000004,0.4805469258276794,0.5001686665702858
Cc1nc(Nc2nc3cnc(N4CCN(C)CC4)cc3[nH]2)cc(C2CC2)c1F,0.5464515374907588,0.5015998171637526,0.4,0.6000000000000001,0.2,0.5474357392117397,0.35164570382150256
Cc1ncc(C(O)c2c3cc(Cl)cc(C)c3nc3[nH]nc(C)c23)cn1,0.29094080779141185,0.46144726316992335,0.4,0.5,0.1,0.49116822052556447,0.422051949303648
Cc1nn(C)c2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,0.48130584666264115,0.6173865843903552,0.2,0.6000000000000001,0.2,0.6602831227916742,0.45424316900390344
Cc1nn(C2CCCCC2)c(N)c1-c1ccccc1,0.5776582204315984,0.3215632499142954,0.2,0.30000000000000004,0.1,0.4008920404536587,0.2112669268950894
CCC(=C(c1ccc(O)cc1)c1ccc(C=CC(=O)O)cc1)c1ccccc1,0.7968287383071055,0.4858159067535138,0.4,0.2,0.30000000000000004,0.5783107809213858,0.27723965110115173
CCC(CN(C)S(=O)(=O)C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,0.5799119438806838,0.7857816249571475,0.2,0.4,0.5,0.7560281548363637,0.457761071755578
CCC(CN(c1ccccc1F)S(=O)(=O)C(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,0.5907304684886668,0.8857416295280538,0.2,0.5,0.55,0.8341350219327983,0.5022408558623681
CCC(CNS(C)(=O)=O)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,0.5422653981001812,0.7286024454348073,0.4,0.4,0.45,0.6964776997504786,0.5001204761216327
CCC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,0.42651833031430375,0.5242686550108558,0.6000000000000001,0.8,0.35000000000000003,0.5095504296918845,0.4672063996915811
CCC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,0.5422653981001812,0.7672123185921608,0.2,0.4,0.4,0.7507868331091043,0.4421473663919811
CCC(CS(=O)(=O)C(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,0.5422653981001812,0.7472003199634326,0.2,0.4,0.45,0.727338012939767,0.4421473663919811
CCC(CS(=O)(=O)C(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,0.2975343516242588,0.730002285453091,0.2,0.5,0.45,0.6874643531716346,0.48662715049877114
CCC(CS(=O)(=O)CC(C)(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,0.504166336594171,0.7700405667923664,0.2,0.5,0.45,0.7341182111043902,0.48662715049877114
CCC(CS(C)(=O)=O)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,0.5145687139267755,0.7071477545423379,0.2,0.4,0.4,0.6805521062038052,0.4421473663919811
CCc1cc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)ccc1C,0.6674993904675335,0.5358387612844245,0.4,0.30000000000000004,0.4,0.6165267203292688,0.30514192087128333
CCc1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCCO)ccc1N(CC)CC,0.7336824851889082,0.5959176094160666,0.4,0.4,0.55,0.6826420324545486,0.33733314057153874
CCC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,0.09134918534386453,0.7642697977374013,0.2,0.5,0.15000000000000002,0.6242571619969639,0.43149727723965114
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1,0.7416650786377608,0.5443663581304993,0.4,0.4,0.30000000000000004,0.6166049338511679,0.383836923521758
CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,0.6770827373622401,0.6501828362472859,0.6000000000000001,0.6000000000000001,0.75,0.6996260479469205,0.4561707869500265
CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1,0.5195283441872667,0.6986915781053593,0.2,0.7000000000000001,0.4,0.7104987432509096,0.5316852199893981
CCN(C)C(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,0.4218095257158757,0.6301422694549194,0.2,0.6000000000000001,0.30000000000000004,0.6427028561648254,0.36152474579538335
CCN(C1(C(=O)NO)CN(C(=O)C(C)C)C1)S(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,0.5422653981001812,0.728702434007542,0.4,0.7000000000000001,0.45,0.7155927797745927,0.6223314539058358
CCN(CC)C(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,0.6104047190032652,0.6501542680836474,0.2,0.6000000000000001,0.35000000000000003,0.6661516763341627,0.36152474579538335
CCN(CC)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCCCO)cc1C(C)(C)C,0.7154606088988382,0.6559821734658895,0.4,0.4,0.55,0.7534354273734122,0.33733314057153874
CCN(CC)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)cc1C(C)(C)C,0.6511014102190578,0.6159438921266139,0.4,0.4,0.45,0.7065377870347376,0.33733314057153874
CCNC(=N[S+]([O-])c1sc2ccc(Cl)cc2c1C)N1CC(CC)C=N1,0.8609226262516589,0.5228402468289337,0.2,0.4,0.2,0.5488715160066004,0.3038407787576502
CCNC(=NS(=O)(=O)c1c(C)nn(C)c1Cl)N1CC(CC)C=N1,0.5422653981001812,0.4714604045251971,0.2,0.5,0.2,0.4582677533267411,0.44311117536504263
CCNC(=NS(=O)(=O)c1cc(O)cc(Cl)c1)N1CC2(C=N1)CCCC2,0.9036026588059488,0.5057279168095075,0.4,0.4,0.15000000000000002,0.4952505600646836,0.4547250734904342
CCNC(=NS(=O)(=O)c1ccc(Cl)c(Cl)c1)N1CC(CC)C=N1,0.8793721737937715,0.4942292309450348,0.2,0.30000000000000004,0.2,0.4760791053592007,0.3572357958652595
CCNC(=NS(=O)(=O)c1ccc(Cl)cc1)N1CC(CC)C=N1,0.7461119633139073,0.4457204890869614,0.2,0.30000000000000004,0.2,0.4506343167414012,0.3572357958652595
CCNC(=NS(=O)(=O)c1ccc(N)cc1)N1CC(CC)C=N1,0.38877803536193306,0.41865215403953826,0.4,0.4,0.2,0.4475992257877092,0.4826273432605658
CCNC(=NS(=O)(=O)c1ccc(O)c(Cl)c1)N1CC2(C=N1)CCCC2,0.7202129658571047,0.5057279168095075,0.4,0.4,0.15000000000000002,0.4952505600646836,0.4547250734904342
CCNC(=NS(=O)(=O)c1ccc(O)cc1)N1CC2(C=N1)CCCC2,0.6437434479534421,0.45721917495143405,0.4,0.4,0.15000000000000002,0.4698057714468841,0.4547250734904342
CCNC(=NS(=O)(=O)c1ccc(S(C)(=O)=O)cc1)N1CC(CC)C=N1,0.38877803536193306,0.5085990172551708,0.2,0.5,0.25,0.49177158198021403,0.5217579875668642
CCNC(=NS(=O)(=O)c1ccc2[nH]c(C(F)(F)F)cc2c1)N1CC(C)(C)C=N1,0.6511014102190578,0.5500514226945491,0.4,0.30000000000000004,0.15000000000000002,0.5108114957625032,0.433328514288468
CCNC(=NS(=O)(=O)c1ccc2[nH]ncc2c1)N1CC2(C=N1)CCCC2,0.6279351689298704,0.4915152553993828,0.4,0.4,0.15000000000000002,0.5103696401517749,0.4954460026022842
CCNC(=NS(=O)(=O)c1ccc2ccccc2c1)N1CC(CC)C=N1,0.7500507304552353,0.4686607244886297,0.2,0.30000000000000004,0.2,0.5140990030823238,0.3572357958652595
CCNC(=NS(=O)(=O)c1cccc(C)c1)N1CC(CC)C=N1,0.7849025333529452,0.4172380299394354,0.2,0.30000000000000004,0.2,0.4492478043077367,0.3572357958652595
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(C)(C)C=N1,0.5799119438806838,0.4457204890869614,0.2,0.30000000000000004,0.15000000000000002,0.4506343167414012,0.3572357958652595
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(CC)C=N1,0.7869783585169232,0.4457204890869614,0.2,0.30000000000000004,0.2,0.4506343167414012,0.3572357958652595
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCCC2,0.6775716684883095,0.48288766998057353,0.2,0.30000000000000004,0.15000000000000002,0.4867953736193917,0.3572357958652595
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,0.34717693128359095,0.5043280767912238,0.4,0.4,0.15000000000000002,0.5052603672277217,0.4152089055949111
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccccc1,0.8422925019574408,0.5142840818192206,0.2,0.30000000000000004,0.2,0.5275882962098438,0.3572357958652595
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccncc1,0.7817377525884633,0.5157124900011426,0.2,0.4,0.2,0.5163895419379381,0.4193532841790757
CCNC(=NS(=O)(=O)c1cccc(Cl)c1F)N1CC(CC)C=N1,0.729316621075921,0.47141755227973936,0.2,0.30000000000000004,0.2,0.4504210071362221,0.3572357958652595
CCNC(=NS(=O)(=O)c1cccc(F)c1)N1CC(CC)C=N1,0.7154606088988382,0.42290881042166606,0.2,0.30000000000000004,0.2,0.4249762185184226,0.3572357958652595
CCNC(=NS(=O)(=O)c1cccc(OC)c1)N1CC(CC)C=N1,0.7684174962113778,0.4400782767683693,0.2,0.4,0.25,0.45846582653155027,0.40171557997204954
CCNC(=NS(=O)(=O)c1ccccc1)N1CC(C)(C)C=N1,0.20379480362454966,0.3972117472288881,0.2,0.30000000000000004,0.15000000000000002,0.4251895281236018,0.3572357958652595
CCNC(=NS(=O)(=O)c1ccccc1Cl)N1CC(CC)C=N1,0.7420744527552607,0.4457204890869614,0.2,0.30000000000000004,0.2,0.4506343167414012,0.3572357958652595
